Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00228-A00164,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,,,,,,,,,,,,,,,,,,,,,,,,,,,11,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,12,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,,,,,,,,,,,,,,,,,,,,,,,,,13,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,,,,,,,,,,,,,,,,,,,,,,,,14,96.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,,,,,,,,,,,,,,,,,,,,,,,15,96.0,4.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,,,,,,,,,,,,,,,,,,,,,,16,92.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,,,,,,,,,,,,,,,,,,,,,17,92.0,3.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,,,,,,,,,,,,,,,,,,,,18,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,,,,,,,,,,,,,,,,,,,19,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,,,,,,,,,,,,,,,,,,20,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,,,,,,,,,,,,,,,,,21,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,,,,,,,,,,,,,,,,22,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,,,,,,,,,,,,,,,23,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,LK-006,,,,,,,,,,,,,,24,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,LK-006,AT-001,,,,,,,,,,,,,25,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,LK-006,AT-001,HM-006,,,,,,,,,,,,26,89.0,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,LK-006,AT-001,HM-006,FT-078,,,,,,,,,,,27,89.0,3.1013986013986012,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,LK-006,AT-001,HM-006,FT-078,MS-016,,,,,,,,,,28,85.8986013986014,0.0,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,LK-006,AT-001,HM-006,FT-078,MS-016,MS-018,,,,,,,,,29,85.8986013986014,12.5,96.0
WB2018A00228-A00164,ME-004,SP-005,PL-024,DR-004,EX-019,DM-006,PL-011,ME-005,GP-007,PT-106,OV-121,EX-017,DM-004,OV-122,PT-114,OV-077,DK-012,DM-004,OV-133,SB-001,ES-001,GA-601,LS-051,LK-006,AT-001,HM-006,FT-078,MS-016,MS-018,LS-064,,,,,,,,-1,73.3986013986014,0.0,96.0
WB2018A00643-A00816,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.0,1.0,48.0
WB2018A00643-A00816,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,,,11,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,,,,,,,,,,,,,,,,,,,,,,,,,,12,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,,,,,,,,,,,,,,,,,,,,,,,,,13,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,LS-061,,,,,,,,,,,,,,,,,,,,,,,,14,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,LS-061,GA-593,,,,,,,,,,,,,,,,,,,,,,,15,47.0,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,LS-061,GA-593,FT-066,,,,,,,,,,,,,,,,,,,,,,16,47.0,0.39533730158730157,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,LS-061,GA-593,FT-066,CR-049,,,,,,,,,,,,,,,,,,,,,17,46.604662698412696,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,LS-061,GA-593,FT-066,CR-049,MS-039,,,,,,,,,,,,,,,,,,,,18,46.604662698412696,0.0,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,LS-061,GA-593,FT-066,CR-049,MS-039,MS-040,,,,,,,,,,,,,,,,,,,19,46.604662698412696,1.3883928571428572,48.0
WB2018A00643-A00816,CR-022,OV-058,SP-005,PL-024,DR-001,EX-017,DM-005,PL-011,GP-005,ME-005,SB-001,PL-018,LS-051,LS-061,GA-593,FT-066,CR-049,MS-039,MS-040,LS-067,,,,,,,,,,,,,,,,,,-1,45.21626984126984,0.0,48.0
WB2018A00620-A00156,CR-046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,48.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,48.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48.0,1.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,,,,,,,,,,,,,,,,,,,,,,,,,,,11,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,,,,,,,,,,,,,,,,,,,,,,,,,,12,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,13,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,PL-023,,,,,,,,,,,,,,,,,,,,,,,,14,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,PL-023,LS-054,,,,,,,,,,,,,,,,,,,,,,,15,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,PL-023,LS-054,HM-006,,,,,,,,,,,,,,,,,,,,,,16,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,PL-023,LS-054,HM-006,GA-573,,,,,,,,,,,,,,,,,,,,,17,47.0,0.0,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,PL-023,LS-054,HM-006,GA-573,FT-083,,,,,,,,,,,,,,,,,,,,18,47.0,1.3571428571428572,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,PL-023,LS-054,HM-006,GA-573,FT-083,MS-026,,,,,,,,,,,,,,,,,,,19,45.642857142857146,2.3095238095238093,48.0
WB2018A00620-A00156,CR-046,OV-148,SP-007,PL-024,DR-006,EX-015,PL-017,ME-005,PT-106,OV-125,OV-133,DK-003,SB-001,PL-023,LS-054,HM-006,GA-573,FT-083,MS-026,LS-058,,,,,,,,,,,,,,,,,,-1,43.333333333333336,0.0,48.0
WB2018A00461-A00911,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,48.0,1.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,11,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,12,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,,,,,,,,,,,,,,,,,,,,,,,,,13,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,,,,,,,,,,,,,,,,,,,,,,,,14,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,,,,,,,,,,,,,,,,,,,,,,,15,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,,,,,,,,,,,,,,,,,,,,,,16,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,,,,,,,,,,,,,,,,,,,,,17,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,,,,,,,,,,,,,,,,,,,,18,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,,,,,,,,,,,,,,,,,,,19,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,,,,,,,,,,,,,,,,,,20,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,,,,,,,,,,,,,,,,,21,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,,,,,,,,,,,,,,,,22,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,,,,,,,,,,,,,,,23,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,,,,,,,,,,,,,,24,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,,,,,,,,,,,,,25,47.0,0.0,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,,,,,,,,,,,,26,47.0,0.125,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,FT-055,,,,,,,,,,,27,46.875,0.2916666666666667,48.0
WB2018A00461-A00911,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,FT-055,FW-001,,,,,,,,,,-1,46.583333333333336,6.4375,48.0
WB2018A00518-C00163,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,96.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,96.0,1.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,,,,,,,,,,,,,,,,,,,,,,,,,,,11,95.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,,,,,,,,,,,,,,,,,,,,,,,,,,12,95.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,,,,,,,,,,,,,,,,,,,,,,,,,13,95.0,1.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,SB-001,,,,,,,,,,,,,,,,,,,,,,,,14,94.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,SB-001,PL-023,,,,,,,,,,,,,,,,,,,,,,,15,94.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,SB-001,PL-023,LS-044,,,,,,,,,,,,,,,,,,,,,,16,94.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,SB-001,PL-023,LS-044,LK-006,,,,,,,,,,,,,,,,,,,,,17,94.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,SB-001,PL-023,LS-044,LK-006,TM-081,,,,,,,,,,,,,,,,,,,,18,94.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,SB-001,PL-023,LS-044,LK-006,TM-081,HM-006,,,,,,,,,,,,,,,,,,,19,94.0,0.0,96.0
WB2018A00518-C00163,ME-005,SP-005,PL-024,DR-005,EX-017,DM-005,PL-006,ME-005,GP-007,PT-118,OV-125,OV-178,DK-012,SB-001,PL-023,LS-044,LK-006,TM-081,HM-006,FT-066,,,,,,,,,,,,,,,,,,20,94.0,0.09265734265734266,96.0
